
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional
279,Furkan Korkmaz,SG,23,PHI,55,1062,12.8,.544,.634,.193,1.8,9.8,5.9,11.1,2.2,0.8,9.1,20.5,,0.6,1.5,2.0,.092,,-0.3,0.2,-0.1,0.5,korkmfu01
280,Luke Kornet,C-PF,25,TOT,31,348,13.3,.511,.584,.059,4.4,17.0,10.7,9.5,0.6,8.5,6.3,13.7,,0.2,0.5,0.7,.095,,-0.8,1.6,0.8,0.3,kornelu01
280,Luke Kornet,PF,25,CHI,13,94,9.8,.452,.852,.148,1.2,16.3,8.8,5.5,1.0,6.5,3.4,13.7,,0.0,0.1,0.1,.047,,-0.6,1.3,0.6,0.1,kornelu01
280,Luke Kornet,C,25,BOS,18,254,14.5,.534,.486,.027,5.7,17.2,11.4,10.9,0.4,9.2,7.4,13.7,,0.3,0.3,0.6,.113,,-0.8,1.8,0.9,0.2,kornelu01
281,Rodions Kurucs,SF-PF,22,TOT,21,125,6.3,.459,.656,.125,4.3,15.4,9.8,10.3,3.4,2.9,27.8,15.9,,-0.3,0.2,-0.1,-0.041,,-6.4,1.8,-4.6,-0.1,kurucro01
281,Rodions Kurucs,PF,22,BRK,5,16,7.7,.500,.667,.000,0.0,19.7,10.4,15.1,0.0,0.0,0.0,8.2,,0.0,0.0,0.0,.082,,-0.8,0.8,0.0,0.0,kurucro01
281,Rodions Kurucs,SF,22,HOU,11,75,0.8,.297,.714,.095,2.7,13.4,7.8,7.1,3.8,4.8,29.1,17.5,,-0.4,0.1,-0.3,-0.176,,-10.1,1.5,-8.6,-0.1,kurucro01
281,Rodions Kurucs,SF,22,MIL,5,34,17.9,.845,.500,.250,9.6,17.9,13.9,15.0,4.1,0.0,31.1,15.9,,0.1,0.1,0.1,.199,,-0.9,3.1,2.2,0.0,kurucro01
282,Kyle Kuzma,SF,25,LAL,68,1954,12.7,.546,.502,.128,6.3,17.7,12.0,9.8,0.9,1.9,12.4,20.3,,0.4,2.9,3.3,.080,,-0.4,-0.1,-0.4,0.8,kuzmaky01
283,Anthony Lamb,SF,23,HOU,24,415,8.7,.523,.602,.178,6.7,11.5,9.0,7.9,0.7,1.1,13.0,15.0,,0.1,0.1,0.2,.023,,-3.4,-2.7,-6.1,-0.4,lamban01
284,Jeremy Lamb,SG,28,IND,36,765,15.8,.587,.464,.272,3.6,14.9,9.3,9.4,2.1,2.4,6.6,18.4,,1.2,0.9,2.1,.132,,0.7,0.7,1.4,0.7,lambje01
285,Romeo Langford,SG,21,BOS,18,283,5.1,.436,.305,.203,4.7,9.1,6.9,5.9,1.0,1.7,13.5,11.3,,-0.2,0.2,0.0,.003,,-4.9,0.2,-4.6,-0.2,langfro01
286,Zach LaVine,SG,25,CHI,58,2034,21.5,.634,.425,.265,2.0,13.6,7.9,23.4,1.1,1.2,13.9,31.0,,4.0,1.8,5.9,.138,,4.9,-0.8,4.0,3.1,lavinza01
287,Jake Layman,SF,26,MIN,45,627,11.4,.577,.424,.201,2.2,9.7,5.8,6.4,2.2,2.6,11.5,15.1,,0.2,0.5,0.7,.051,,-2.2,0.2,-2.1,0.0,laymaja01
288,T.J. Leaf,PF,23,POR,7,35,11.2,.551,.000,.200,0.0,15.7,7.6,4.0,2.8,2.6,15.5,15.8,,0.0,0.0,0.0,.022,,-3.9,0.9,-3.0,0.0,leaftj01
289,Jalen Lecque,PG,20,IND,4,12,4.7,.242,.111,.333,18.2,27.0,22.6,20.6,0.0,0.0,0.0,36.6,,-0.1,0.0,-0.1,-0.232,,-6.6,-6.3,-13.0,0.0,lecquja01
290,Damion Lee,SG,28,GSW,57,1079,11.8,.636,.708,.161,2.2,15.4,8.9,9.1,1.7,0.7,9.3,12.8,,1.4,1.3,2.7,.119,,-0.7,0.9,0.2,0.6,leeda03
291,Saben Lee,PG,21,DET,48,781,13.8,.536,.110,.424,2.8,11.1,6.9,33.2,2.0,1.5,18.1,17.0,,0.7,0.8,1.5,.091,,-2.1,0.2,-2.0,0.0,leesa01
292,Alex Len,C,27,TOT,64,979,16.4,.643,.090,.417,8.5,19.7,14.1,7.0,0.9,5.6,14.3,16.3,,1.5,1.3,2.7,.133,,-1.2,1.0,-0.1,0.5,lenal01
292,Alex Len,C,27,TOR,7,76,4.3,.633,.600,.600,0.0,16.5,8.0,5.2,0.6,7.9,38.8,11.7,,-0.1,0.1,-0.1,-0.033,,-6.5,2.5,-4.0,0.0,lenal01
292,Alex Len,C,27,WAS,57,903,17.5,.643,.071,.410,9.2,20.0,14.6,7.2,1.0,5.4,12.9,16.7,,1.6,1.2,2.8,.147,,-0.7,0.9,0.2,0.5,lenal01
293,Kawhi Leonard,SF,29,LAC,52,1773,26.0,.622,.280,.325,3.6,17.4,10.7,24.9,2.3,1.1,9.2,28.6,,6.4,2.4,8.8,.238,,6.0,1.3,7.3,4.2,leonaka01
294,Meyers Leonard,C,28,MIA,3,29,6.6,.635,1.000,.286,0.0,27.1,13.8,9.7,0.0,0.0,20.2,15.4,,0.0,0.0,0.0,.038,,-3.3,-0.4,-3.7,0.0,leoname01
295,Caris LeVert,SG,26,TOT,47,1486,17.8,.531,.317,.221,2.5,13.1,7.8,25.4,2.1,1.7,10.2,28.7,,0.9,1.5,2.4,.077,,0.9,-0.5,0.4,0.9,leverca01
295,Caris LeVert,SG,26,BRK,12,334,19.1,.516,.315,.170,3.5,13.2,8.6,34.1,1.9,1.6,10.8,31.5,,0.3,0.3,0.6,.084,,2.1,-0.6,1.5,0.3,leverca01
295,Caris LeVert,SG,26,IND,35,1152,17.4,.535,.318,.238,2.2,13.0,7.6,22.9,2.2,1.7,10.1,27.9,,0.6,1.2,1.8,.075,,0.5,-0.5,0.0,0.6,leverca01
296,Kira Lewis Jr.,PG,19,NOP,54,904,10.3,.477,.356,.151,1.4,7.1,4.3,18.7,2.0,1.0,8.6,18.3,,0.2,0.6,0.9,.045,,-3.2,-0.2,-3.4,-0.3,lewiski01
297,Damian Lillard,PG,30,POR,67,2398,25.6,.623,.528,.363,1.4,11.5,6.3,34.6,1.3,0.6,11.6,31.4,,9.6,0.8,10.4,.209,,7.5,-1.3,6.3,5.0,lillada01
298,Nassir Little,PF,20,POR,48,640,11.6,.589,.479,.269,5.2,16.5,10.7,4.9,0.4,1.8,8.8,13.8,,0.9,0.2,1.1,.082,,-1.1,-1.6,-2.7,-0.1,littlna01
299,Kevon Looney,C,24,GSW,61,1161,11.9,.575,.086,.244,10.9,18.6,14.8,13.4,0.8,1.7,14.5,9.4,,2.0,1.4,3.4,.139,,-1.8,1.0,-0.9,0.3,looneke01
300,Brook Lopez,C,32,MIL,70,1902,15.4,.611,.439,.222,6.0,13.0,9.6,3.5,1.0,4.8,8.3,16.9,,3.1,2.2,5.3,.133,,0.0,0.0,0.0,0.9,lopezbr01
301,Robin Lopez,C,32,WAS,71,1354,16.7,.661,.042,.322,11.1,10.2,10.6,5.9,0.5,2.7,13.4,17.1,,2.8,0.9,3.7,.131,,0.2,-1.2,-1.0,0.4,lopezro01
302,Didi Louzada,SF,21,NOP,3,56,-0.9,.308,.615,.000,1.9,3.9,2.9,6.5,1.7,0.0,18.8,12.0,,-0.1,0.0,-0.1,-0.099,,-7.8,-1.8,-9.6,-0.1,louzama01
303,Kevin Love,PF,32,CLE,25,622,15.1,.556,.619,.202,3.0,31.2,16.7,16.0,1.3,0.3,12.2,21.9,,0.3,0.6,0.9,.073,,0.9,-0.9,-0.1,0.3,loveke01
304,Kyle Lowry,PG,34,TOR,46,1601,16.5,.593,.555,.268,2.3,15.1,8.5,31.8,1.4,0.9,15.9,21.4,,2.9,1.3,4.1,.124,,2.0,-0.4,1.6,1.5,lowryky01
305,Timothé Luwawu-Cabarrot,SF,25,BRK,58,1050,7.8,.493,.671,.121,3.1,10.1,6.8,8.6,1.5,0.5,10.3,17.4,,-0.3,0.7,0.3,.015,,-3.2,-1.2,-4.4,-0.6,luwawti01
306,Trey Lyles,PF,25,SAS,23,358,11.4,.574,.444,.256,2.6,23.3,12.8,5.3,0.8,0.2,5.7,12.9,,0.3,0.3,0.6,.085,,-1.3,-0.5,-1.8,0.0,lylestr01
307,Will Magnay,C,22,NOP,1,3,-35.1,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,28.0,,0.0,0.0,0.0,-0.787,,-30.7,-8.6,-39.3,0.0,magnawi01
308,Thon Maker,C,23,CLE,8,76,18.6,.657,.111,.611,11.5,15.1,13.3,7.9,1.3,4.7,11.6,14.8,,0.2,0.1,0.3,.174,,-0.3,1.1,0.7,0.1,makerth01
309,Théo Maledon,PG,19,OKC,65,1778,8.2,.489,.510,.220,1.4,11.0,6.2,18.8,1.5,0.5,17.3,19.4,,-1.9,1.1,-0.8,-0.021,,-4.0,-1.0,-5.0,-1.3,maledth01
310,Karim Mané,PG,20,ORL,10,88,1.3,.362,.154,.385,1.1,15.9,8.3,6.0,0.0,2.1,16.5,8.9,,-0.1,0.0,-0.1,-0.045,,-9.1,-0.8,-9.9,-0.2,maneka01
311,Terance Mann,SG,24,LAC,67,1263,13.8,.603,.260,.269,5.1,16.1,10.8,11.3,1.1,0.9,9.3,15.1,,2.4,1.3,3.7,.141,,-0.5,0.3,-0.2,0.6,mannte01
312,Nico Mannion,PG,19,GSW,30,364,9.3,.487,.526,.246,1.8,11.5,6.7,25.6,2.1,0.2,19.7,18.5,,-0.2,0.4,0.2,.029,,-3.4,-0.5,-3.9,-0.2,mannini01
313,Boban Marjanović,C,32,DAL,33,271,22.6,.562,.066,.311,19.3,32.7,26.0,5.9,0.4,2.1,8.0,24.6,,0.7,0.3,1.0,.183,,1.9,-2.6,-0.8,0.1,marjabo01
314,Lauri Markkanen,PF,23,CHI,51,1317,15.2,.619,.568,.177,3.0,19.4,11.3,5.0,1.0,1.0,8.5,20.2,,1.7,1.3,3.0,.109,,1.0,-0.9,0.1,0.7,markkla01
315,Naji Marshall,SF,23,NOP,32,700,11.4,.508,.397,.359,2.3,20.6,11.5,16.5,1.8,1.4,13.6,16.8,,0.2,0.7,0.9,.061,,-2.1,0.8,-1.3,0.1,marshna01
316,Caleb Martin,SF,25,CHO,53,818,9.5,.465,.488,.250,4.0,14.8,9.3,11.5,2.2,1.5,10.4,16.7,,-0.4,0.9,0.5,.030,,-3.6,0.2,-3.4,-0.3,martica02
317,Cody Martin,SF,25,CHO,52,849,10.6,.500,.309,.229,6.5,14.1,10.3,13.9,2.1,1.4,16.2,12.5,,0.2,0.9,1.1,.061,,-2.7,0.7,-2.0,0.0,martico01
318,Jeremiah Martin,PG,24,CLE,9,75,1.4,.313,.364,.152,2.9,7.6,5.2,7.9,3.3,2.4,14.6,23.9,,-0.4,0.1,-0.3,-0.207,,-8.3,-1.1,-9.5,-0.1,martije02
319,Kelan Martin,SF,25,IND,35,322,13.9,.551,.435,.072,6.1,20.1,13.1,7.5,1.5,2.5,10.1,20.9,,0.1,0.4,0.4,.066,,-1.1,-1.3,-2.4,0.0,martike03
320,Kenyon Martin Jr.,SF,20,HOU,45,1068,14.6,.590,.302,.264,7.0,17.6,12.1,6.8,1.3,3.4,9.7,15.6,,1.3,0.9,2.2,.099,,-1.4,-0.4,-1.8,0.0,martike04
321,Frank Mason III,PG,26,ORL,4,79,7.5,.462,.208,.292,3.8,12.2,7.9,22.3,0.0,0.0,15.6,17.5,,0.0,0.0,0.0,-0.018,,-5.2,-2.4,-7.7,-0.1,masonfr01
322,Garrison Mathews,SG,24,WAS,64,1038,9.7,.635,.835,.401,1.6,7.2,4.4,3.1,1.3,0.6,3.5,11.5,,1.7,0.6,2.3,.108,,-1.7,-0.1,-1.8,0.1,mathega01
323,Dakota Mathias,SG,25,PHI,8,123,9.8,.474,.542,.125,0.9,5.3,3.1,15.1,0.4,2.2,1.9,18.1,,0.0,0.1,0.2,.061,,-1.5,-1.0,-2.6,0.0,mathida01
324,Wesley Matthews,SG,34,LAL,58,1130,7.2,.517,.782,.163,2.0,7.2,4.6,6.3,1.6,1.3,8.8,11.4,,0.2,1.5,1.7,.073,,-3.1,1.4,-1.7,0.1,matthwe02
325,Tyrese Maxey,SG,20,PHI,61,935,14.5,.531,.240,.163,1.3,10.8,6.1,19.9,1.3,1.2,8.2,23.0,,0.8,1.1,1.9,.099,,-1.0,-0.5,-1.5,0.1,maxeyty01
326,Skylar Mays,SG,23,ATL,33,269,16.8,.569,.408,.255,4.2,10.0,7.1,16.4,2.6,0.7,7.6,19.1,,0.5,0.3,0.8,.140,,1.2,0.7,1.9,0.3,mayssk01
327,Patrick McCaw,SF,25,TOR,5,33,12.0,1.078,.000,3.000,3.2,6.9,5.0,15.2,2.9,0.0,0.0,3.0,,0.1,0.0,0.1,.209,,-2.7,3.6,0.9,0.0,mccawpa01
328,CJ McCollum,SG,29,POR,47,1600,20.8,.577,.475,.150,2.0,10.6,6.2,23.0,1.3,1.2,6.5,27.1,,4.1,0.6,4.7,.141,,5.0,-1.1,3.9,2.4,mccolcj01
329,T.J. McConnell,PG,28,IND,69,1796,16.9,.583,.098,.098,3.3,12.1,7.7,34.3,3.4,1.0,20.9,15.3,,2.6,2.2,4.8,.128,,-0.2,1.7,1.4,1.5,mccontj01
330,Jaden McDaniels,PF,20,MIN,63,1511,8.9,.552,.540,.123,3.6,13.4,8.3,6.4,1.1,3.4,10.8,12.0,,0.5,0.9,1.4,.046,,-3.3,-0.2,-3.5,-0.6,mcdanja02
331,Jalen McDaniels,SF,23,CHO,47,904,11.4,.554,.370,.225,5.3,15.1,10.1,8.6,1.5,2.1,12.6,17.0,,0.3,0.9,1.2,.062,,-2.8,-0.4,-3.2,-0.3,mcdanja01
332,Doug McDermott,PF,29,IND,66,1619,15.6,.635,.430,.147,4.0,10.7,7.4,7.8,0.6,0.3,7.0,20.0,,3.1,0.7,3.8,.112,,1.4,-2.0,-0.6,0.6,mcderdo01
333,Sean McDermott,SF,24,MEM,18,158,7.2,.534,.667,.242,4.0,8.8,6.4,3.1,0.6,1.7,9.9,10.8,,0.1,0.1,0.2,.050,,-3.1,-1.2,-4.3,-0.1,mcderse01
334,JaVale McGee,C,33,TOT,46,678,17.0,.541,.085,.238,12.6,27.3,19.8,9.7,1.4,7.3,16.2,23.9,,-0.1,1.1,1.0,.068,,-3.3,0.8,-2.5,-0.1,mcgeeja01
334,JaVale McGee,C,33,CLE,33,503,18.4,.554,.093,.256,11.7,26.5,18.9,11.4,1.6,7.1,15.8,24.6,,0.0,0.8,0.8,.074,,-2.3,1.2,-1.1,0.1,mcgeeja01
334,JaVale McGee,C,33,DEN,13,175,12.9,.498,.060,.179,15.0,29.7,22.4,4.8,0.8,7.8,17.2,21.8,,-0.1,0.3,0.2,.050,,-6.4,-0.3,-6.6,-0.2,mcgeeja01
335,Rodney McGruder,SG,29,DET,16,194,16.1,.619,.343,.114,4.5,8.1,6.3,13.6,2.0,0.4,8.7,18.1,,0.3,0.2,0.5,.121,,0.7,0.0,0.7,0.1,mcgruro01
336,Alfonzo McKinnie,SF,28,LAL,39,258,15.5,.604,.419,.194,9.6,13.9,11.8,3.6,1.3,0.0,4.7,17.8,,0.5,0.3,0.8,.156,,0.3,-0.8,-0.4,0.1,mckinal01
337,Jordan McLaughlin,PG,24,MIN,51,938,12.0,.502,.380,.124,2.3,10.4,6.2,28.0,2.6,0.6,16.7,13.7,,0.6,0.6,1.2,.062,,-2.0,0.2,-1.7,0.1,mclaujo01
338,Ben McLemore,SG,27,TOT,53,905,8.5,.523,.767,.145,1.7,10.5,6.0,6.4,1.2,0.9,9.8,20.4,,-0.5,0.7,0.2,.013,,-2.7,-1.2,-3.9,-0.4,mclembe01
338,Ben McLemore,SG,27,HOU,32,537,8.3,.500,.741,.143,2.1,11.4,6.6,7.8,1.8,0.5,10.5,21.1,,-0.5,0.3,-0.2,-0.019,,-3.4,-1.1,-4.5,-0.3,mclembe01
338,Ben McLemore,SG,27,LAL,21,368,8.8,.559,.809,.149,1.2,9.1,5.2,4.3,0.4,1.5,8.5,19.4,,0.1,0.4,0.5,.061,,-1.6,-1.4,-3.0,-0.1,mclembe01
339,Nicolò Melli,PF,30,TOT,45,566,7.9,.441,.603,.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,,0.1,0.5,0.6,.048,,-3.5,0.0,-3.5,-0.2,mellini01
339,Nicolò Melli,PF,30,NOP,22,241,5.8,.346,.627,.119,5.4,20.3,12.8,12.7,1.8,0.4,10.1,12.1,,-0.2,0.2,0.0,.008,,-4.9,1.1,-3.9,-0.1,mellini01
339,Nicolò Melli,PF,30,DAL,23,325,9.4,.506,.585,.220,5.8,16.1,11.0,7.7,0.8,0.6,5.3,12.9,,0.3,0.2,0.5,.078,,-2.3,-0.8,-3.2,-0.1,mellini01
340,De'Anthony Melton,PG,22,MEM,52,1045,15.2,.568,.537,.130,3.0,13.4,8.2,17.5,2.7,2.7,13.7,19.5,,0.7,1.5,2.2,.103,,0.6,1.7,2.3,1.1,meltode01
341,Sam Merrill,SG,24,MIL,30,233,11.9,.603,.653,.056,2.8,10.4,6.8,11.4,1.6,0.4,11.9,15.0,,0.3,0.2,0.5,.102,,-0.7,-0.3,-1.0,0.1,merrisa01
342,Chimezie Metu,C,23,SAC,36,488,14.5,.571,.207,.240,7.0,18.7,12.7,8.2,1.4,3.1,12.8,20.0,,0.3,0.3,0.6,.061,,-2.2,-1.3,-3.6,-0.2,metuch01
343,Khris Middleton,SF,29,MIL,68,2269,18.2,.588,.340,.220,2.6,15.7,9.4,23.2,1.5,0.4,13.1,25.0,,4.1,2.2,6.4,.135,,1.7,-0.3,1.3,1.9,middlkh01
344,Darius Miller,SF,30,OKC,18,197,15.9,.685,.875,.250,1.0,11.8,6.3,15.4,3.1,2.3,13.1,13.2,,0.4,0.2,0.6,.156,,0.8,2.7,3.6,0.3,milleda01
345,Patty Mills,PG,32,SAS,68,1685,11.8,.570,.702,.128,1.1,6.3,3.7,13.5,1.2,0.2,9.3,18.4,,1.3,0.8,2.2,.062,,0.0,-1.2,-1.2,0.4,millspa02
346,Paul Millsap,PF,35,DEN,56,1162,16.4,.565,.357,.244,7.4,18.1,12.8,11.6,2.2,3.0,10.3,18.6,,1.7,1.6,3.2,.133,,0.3,0.7,1.0,0.9,millspa01
347,Shake Milton,SG,24,PHI,63,1461,14.6,.549,.304,.264,2.5,8.5,5.6,20.3,1.3,1.1,12.2,24.9,,1.1,1.6,2.8,.091,,-0.7,-1.0,-1.6,0.1,miltosh01
348,Donovan Mitchell,PG,24,UTA,53,1771,21.3,.569,.423,.290,3.1,10.6,7.0,26.7,1.4,0.7,10.7,33.5,,3.9,2.2,6.2,.167,,4.6,-0.2,4.3,2.8,mitchdo01
349,Adam Mokoka,SG,22,CHI,14,56,2.2,.386,.526,.053,2.0,7.8,4.9,11.9,1.7,1.6,20.5,18.9,,-0.2,0.1,-0.1,-0.112,,-7.7,-1.6,-9.3,-0.1,mokokad01
350,Malik Monk,SG,22,CHO,42,878,13.6,.569,.531,.180,1.7,10.9,6.2,15.7,1.1,0.5,11.3,23.8,,0.5,0.5,1.0,.054,,0.2,-2.0,-1.8,0.0,monkma01
351,E'Twaun Moore,SG,31,PHO,27,389,10.4,.523,.289,.116,4.2,8.9,6.6,13.7,1.9,1.2,15.3,17.2,,0.0,0.4,0.4,.049,,-3.1,0.2,-2.9,-0.1,mooreet01
352,Ja Morant,PG,21,MEM,63,2053,16.7,.537,.252,.389,3.0,10.1,6.5,33.5,1.3,0.6,15.3,27.2,,1.6,1.6,3.2,.074,,1.3,-1.6,-0.4,0.8,moranja01
353,Juwan Morgan,PF,23,UTA,29,147,8.5,.529,.433,.233,6.8,13.1,10.1,8.0,1.3,0.6,10.8,10.9,,0.1,0.2,0.3,.105,,-3.5,1.2,-2.3,0.0,morgaju01
354,Marcus Morris,PF,31,LAC,57,1502,14.5,.614,.507,.152,2.7,14.5,8.8,5.6,1.1,0.9,8.4,20.1,,2.1,1.5,3.6,.115,,0.9,-0.8,0.0,0.8,morrima03
355,Markieff Morris,PF,31,LAL,61,1200,9.3,.509,.553,.132,4.5,20.3,12.5,8.6,0.9,1.4,11.9,16.4,,-0.2,1.8,1.6,.062,,-2.9,0.3,-2.6,-0.2,morrima02
356,Monte Morris,PG,25,DEN,47,1196,14.0,.574,.346,.189,1.0,8.0,4.6,17.1,1.4,1.1,7.5,16.5,,2.0,0.8,2.9,.115,,0.1,-0.5,-0.3,0.5,morrimo01
357,Mychal Mulder,PG,26,GSW,60,766,10.8,.613,.808,.083,1.1,7.1,4.2,4.8,0.7,1.4,5.5,16.2,,0.6,0.6,1.2,.075,,-0.6,-1.2,-1.8,0.0,muldemy01
358,Dejounte Murray,PG,24,SAS,67,2139,16.5,.509,.204,.138,2.8,21.1,11.8,25.9,2.3,0.3,10.2,23.4,,0.7,2.6,3.3,.074,,-0.2,1.0,0.8,1.5,murrade01
359,Jamal Murray,PG,23,DEN,48,1704,18.3,.592,.399,.193,2.5,10.4,6.5,20.3,1.9,0.7,11.2,24.8,,3.1,1.5,4.6,.129,,2.7,-0.7,2.0,1.7,murraja01
360,Mike Muscala,C,29,OKC,35,645,14.7,.599,.689,.135,3.0,18.4,10.6,7.0,0.6,1.5,6.9,20.0,,0.9,0.4,1.3,.096,,0.9,-1.0,-0.1,0.3,muscami01
361,Svi Mykhailiuk,SF-SG,23,TOT,66,1324,10.4,.529,.621,.099,1.9,11.4,6.6,12.9,1.9,0.8,14.3,20.0,,-0.8,1.1,0.3,.010,,-1.9,-0.7,-2.6,-0.2,mykhasv01
361,Svi Mykhailiuk,SF,23,DET,36,634,10.2,.527,.767,.135,1.9,11.2,6.5,13.5,2.1,0.8,14.2,19.0,,-0.3,0.6,0.3,.025,,-1.5,-0.2,-1.8,0.0,mykhasv01
361,Svi Mykhailiuk,SG,23,OKC,30,690,10.6,.531,.505,.071,1.9,11.6,6.7,12.3,1.7,0.8,14.4,21.0,,-0.5,0.5,-0.1,-0.004,,-2.3,-1.1,-3.3,-0.2,mykhasv01
362,Abdel Nader,SF,27,PHO,24,355,13.4,.605,.371,.319,2.3,17.3,9.9,7.3,1.4,2.3,12.6,19.0,,0.3,0.4,0.7,.095,,-1.0,1.0,0.0,0.2,naderab01
363,Larry Nance Jr.,PF,28,CLE,35,1091,13.2,.557,.419,.180,5.4,19.0,12.1,14.4,2.8,1.4,15.8,13.9,,0.5,1.3,1.8,.080,,-1.4,1.8,0.4,0.7,nancela02
364,Aaron Nesmith,SF,21,BOS,46,669,9.4,.573,.607,.157,4.6,16.6,10.6,4.6,1.1,1.3,10.8,13.7,,0.5,0.6,1.1,.076,,-2.8,-0.4,-3.2,-0.2,nesmiaa01
365,Raul Neto,PG,28,WAS,64,1403,13.0,.575,.367,.190,2.1,9.6,5.9,14.0,2.4,0.4,9.9,15.8,,1.5,1.3,2.8,.097,,-1.4,0.9,-0.6,0.5,netora01
366,Georges Niang,PF,27,UTA,72,1154,11.4,.602,.721,.057,2.7,13.0,8.1,7.3,1.1,0.6,10.9,17.4,,1.2,1.4,2.6,.108,,-0.4,0.1,-0.3,0.5,niangge01
367,Zeke Nnaji,PF,20,DEN,42,397,11.3,.615,.567,.144,4.0,14.5,9.3,3.3,1.0,1.0,6.0,12.9,,0.6,0.3,0.9,.104,,-0.6,-1.1,-1.7,0.0,nnajize01
368,Nerlens Noel,C,26,NYK,64,1547,14.8,.638,.013,.314,10.1,18.4,14.3,4.1,2.3,8.7,20.4,9.2,,1.6,3.6,5.2,.162,,-2.4,3.8,1.4,1.3,noelne01
369,Jaylen Nowell,SG,21,MIN,42,759,12.3,.528,.448,.164,2.6,11.3,6.8,12.5,1.4,1.4,7.2,21.4,,0.3,0.4,0.7,.044,,-1.5,-1.4,-2.8,-0.2,nowelja01
370,Frank Ntilikina,PG,22,NYK,33,322,7.7,.512,.608,.228,2.0,8.3,5.2,8.1,2.8,1.2,11.2,13.6,,0.0,0.5,0.5,.070,,-4.2,2.5,-1.7,0.0,ntilila01
371,Kendrick Nunn,PG,25,MIA,56,1650,14.2,.596,.486,.091,1.5,10.8,6.2,14.5,1.6,0.9,10.5,20.9,,1.4,1.5,2.9,.084,,-0.1,-0.4,-0.5,0.6,nunnke01
372,James Nunnally,SF,30,NOP,9,48,8.3,.540,.923,.154,4.5,15.8,10.2,8.1,0.0,0.0,12.6,13.9,,0.0,0.0,0.0,.031,,-0.9,-1.8,-2.7,0.0,nunnaja01
373,Jusuf Nurkić,C,26,POR,37,880,20.5,.554,.090,.339,10.2,30.7,20.2,21.4,2.1,4.0,16.0,22.3,,1.2,1.2,2.4,.133,,0.7,1.8,2.5,1.0,nurkiju01
374,David Nwaba,SF,28,HOU,30,679,14.4,.557,.289,.312,6.0,12.8,9.3,6.9,2.1,2.8,6.4,16.6,,0.7,0.6,1.3,.094,,-1.4,0.6,-0.8,0.2,nwabada01
375,Jordan Nwora,SF,22,MIL,30,274,16.1,.586,.459,.185,3.6,18.9,11.5,3.6,2.7,2.3,14.1,26.0,,0.0,0.4,0.4,.068,,-0.7,-0.4,-1.1,0.1,nworajo01
376,Royce O'Neale,SF,27,UTA,71,2241,9.9,.599,.706,.117,4.4,18.0,11.5,10.4,1.2,1.2,16.7,9.6,,2.3,3.3,5.6,.121,,-1.2,2.1,1.0,1.7,onealro01
377,Semi Ojeleye,PF,26,BOS,56,950,8.3,.553,.715,.145,3.6,13.7,8.6,5.1,0.9,0.0,8.2,11.6,,0.7,0.6,1.2,.063,,-1.7,-0.7,-2.4,-0.1,ojelese01
378,Jahlil Okafor,C,25,DET,27,347,13.1,.644,.088,.235,7.3,13.9,10.6,6.1,0.8,1.3,15.7,16.8,,0.3,0.3,0.6,.082,,-2.5,-0.7,-3.2,-0.1,okafoja01
379,Chuma Okeke,PF,22,ORL,45,1133,11.8,.511,.435,.123,3.7,13.2,8.3,13.2,2.1,1.8,10.0,14.5,,0.3,1.0,1.3,.056,,-1.9,0.5,-1.5,0.1,okekech01
380,Josh Okogie,SG,22,MIN,59,1197,9.1,.524,.425,.425,5.5,8.7,7.1,7.0,2.1,2.0,12.5,12.1,,0.5,0.8,1.3,.051,,-3.7,0.3,-3.3,-0.4,okogijo01
381,Onyeka Okongwu,C,20,ATL,50,601,16.8,.655,.020,.383,11.5,18.0,14.9,4.4,1.9,4.8,14.3,14.7,,1.1,0.8,1.9,.155,,-2.2,0.8,-1.4,0.1,okongon01
382,Isaac Okoro,SG,20,CLE,67,2173,7.9,.514,.383,.281,3.4,7.3,5.3,8.6,1.4,1.0,12.0,14.3,,-0.1,1.0,0.9,.020,,-4.2,-0.9,-5.1,-1.7,okorois01
383,KZ Okpala,PF,21,MIA,37,447,5.2,.448,.521,.156,5.5,11.8,8.7,5.8,1.1,2.6,12.8,11.9,,-0.3,0.4,0.1,.015,,-6.5,-0.6,-7.1,-0.6,okpalkz01
384,Victor Oladipo,SG,28,TOT,33,1080,14.3,.512,.415,.240,1.2,15.1,8.0,22.8,2.0,1.2,11.5,28.5,,-0.6,1.0,0.4,.017,,-0.9,-0.8,-1.7,0.1,oladivi01
384,Victor Oladipo,SG,28,IND,9,300,15.5,.535,.454,.243,0.4,18.0,9.2,18.7,2.4,0.5,9.7,26.4,,0.0,0.3,0.4,.063,,0.0,-0.1,-0.2,0.1,oladivi01
384,Victor Oladipo,SG,28,HOU,20,669,14.9,.508,.402,.218,1.2,14.5,7.6,25.3,1.7,1.3,10.9,29.8,,-0.3,0.5,0.1,.009,,-0.3,-1.0,-1.3,0.1,oladivi01
